@relation 'Wine Quality Dataset-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
0.274336,0.328767,0.06,0.075342,0.111853,0.268657,0.123675,0.506608,0.511811,0.173653,0.261538,6
0.185841,0.506849,0.07,0.075342,0.146912,0.283582,0.180212,0.433921,0.677165,0.245509,0.507692,6
0.212389,0.287671,0.09,0.075342,0.115192,0.134328,0.035336,0.346549,0.543307,0.155689,0.476923,6
0.318584,0.424658,0.09,0.075342,0.09182,0.059701,0.014134,0.301762,0.425197,0.143713,0.523077,6
0.230088,0.280822,0.13,0.075342,0.076795,0.253731,0.056537,0.415565,0.370079,0.209581,0.230769,6
0.230088,0.226027,0.15,0.075342,0.110184,0.134328,0.077739,0.441997,0.433071,0.107784,0.230769,6
0.300885,0.315068,0.16,0.075342,0.180301,0.029851,0.003534,0.328194,0.377953,0.149701,0.430769,6
0.300885,0.205479,0.17,0.075342,0.101836,0.074627,0.042403,0.523495,0.433071,0.167665,0.123077,6
0.353982,0.280822,0.22,0.075342,0.146912,0.089552,0.074205,0.486784,0.362205,0.137725,0.276923,6
0.318584,0.267123,0.24,0.075342,0.111853,0.223881,0.282686,0.5558,0.472441,0.185629,0.169231,6
0.292035,0.280822,0.24,0.075342,0.100167,0.208955,0.349823,0.435389,0.417323,0.125749,0.153846,6
0.256637,0.294521,0.24,0.075342,0.110184,0.134328,0.077739,0.604258,0.559055,0.269461,0.169231,6
0.353982,0.359589,0.25,0.075342,0.118531,0.104478,0.077739,0.593245,0.425197,0.161677,0.246154,6
0.274336,0.09589,0.26,0.075342,0.066778,0.268657,0.250883,0.36931,0.322835,0.275449,0.384615,6
0.256637,0.349315,0.27,0.075342,0.118531,0.238806,0.300353,0.447137,0.409449,0.149701,0.215385,6
0.318584,0.356164,0.27,0.075342,0.138564,0.059701,0.250883,0.543319,0.307087,0.173653,0.107692,6
0.300885,0.376712,0.3,0.075342,0.080134,0.552239,0.19788,0.420705,0.409449,0.137725,0.276923,6
0.380531,0.136986,0.31,0.075342,0.126878,0.164179,0.045936,0.413363,0.338583,0.131737,0.307692,6
0.20354,0.19863,0.31,0.075342,0.111853,0.298507,0.159011,0.485316,0.574803,0.131737,0.169231,6
0.292035,0.308219,0.31,0.075342,0.111853,0.134328,0.257951,0.491924,0.433071,0.215569,0.169231,6
0.283186,0.150685,0.37,0.075342,0.116861,0.343284,0.183746,0.464758,0.472441,0.155689,0.153846,6
0.327434,0.09589,0.42,0.075342,0.113523,0.149254,0.074205,0.538179,0.370079,0.281437,0.153846,6
0.265487,0.123288,0.42,0.075342,0.066778,0.074627,0.063604,0.457416,0.551181,0.293413,0.538462,6
0.292035,0.150685,0.42,0.075342,0.123539,0.104478,0.045936,0.395742,0.480315,0.161677,0.461538,6
0.283186,0.184932,0.42,0.075342,0.123539,0.119403,0.053004,0.381057,0.511811,0.197605,0.492308,6
0.504425,0.260274,0.42,0.075342,0.095159,0.298507,0.159011,0.596916,0.330709,0.233533,0.476923,6
0.59292,0.150685,0.45,0.075342,0.116861,0.074627,0.031802,0.640969,0.15748,0.197605,0.123077,6
0.59292,0.150685,0.45,0.075342,0.116861,0.074627,0.031802,0.640969,0.15748,0.197605,0.123077,6
0.513274,0.273973,0.45,0.075342,0.113523,0.074627,0.024735,0.563142,0.377953,0.257485,0.461538,6
0.477876,0.157534,0.47,0.075342,0.081803,0.074627,0.017668,0.424376,0.385827,0.113772,0.553846,6
0.380531,0.321918,0.5,0.075342,0.542571,0.38806,0.265018,0.464758,0.23622,0.766467,0.169231,6
0.646018,0.178082,0.51,0.075342,0.18197,0.089552,0.04947,0.699706,0.393701,0.257485,0.307692,6
0.690265,0.191781,0.51,0.075342,0.078464,0.074627,0.063604,0.685022,0.23622,0.161677,0.138462,6
0.654867,0.226027,0.55,0.075342,0.101836,0.358209,0.151943,0.707048,0.283465,0.257485,0.292308,6
0.469027,0.136986,0.56,0.075342,0.101836,0.029851,0.007067,0.386931,0.322835,0.239521,0.461538,6
0.610619,0.123288,0.6,0.075342,0.09182,0.164179,0.074205,0.589574,0.291339,0.383234,0.261538,6
0.451327,0.280822,0.6,0.075342,0.045075,0.059701,0.045936,0.424376,0.440945,0.317365,0.615385,6
0.123894,0.267123,0,0.082192,0.086811,0.58209,0.169611,0.361968,0.629921,0.359281,0.353846,6
0.123894,0.267123,0,0.082192,0.086811,0.58209,0.169611,0.361968,0.629921,0.359281,0.353846,6
0.212389,0.287671,0,0.082192,0.111853,0.567164,0.173145,0.406021,0.511811,0.305389,0.461538,6
0.265487,0.407534,0,0.082192,0.093489,0.432836,0.102473,0.386197,0.582677,0.191617,0.461538,6
0.19469,0.267123,0.01,0.082192,0.103506,0.119403,0.067138,0.420705,0.464567,0.137725,0.169231,6
0.274336,0.407534,0.01,0.082192,0.086811,0.447761,0.130742,0.267254,0.527559,0.143713,0.523077,6
0.212389,0.356164,0.02,0.082192,0.09182,0.119403,0.060071,0.508811,0.574803,0.203593,0.153846,6
0.19469,0.363014,0.02,0.082192,0.110184,0.104478,0.031802,0.360499,0.480315,0.173653,0.307692,6
0.19469,0.363014,0.02,0.082192,0.110184,0.104478,0.031802,0.360499,0.480315,0.173653,0.307692,6
0.212389,0.363014,0.02,0.082192,0.09015,0.104478,0.067138,0.523495,0.574803,0.203593,0.169231,6
0.212389,0.363014,0.02,0.082192,0.09015,0.104478,0.067138,0.523495,0.574803,0.203593,0.169231,6
0.176991,0.260274,0.04,0.082192,0.093489,0.074627,0.028269,0.398678,0.511811,0.185629,0.153846,6
0.19469,0.349315,0.07,0.082192,0.128548,0.149254,0.134276,0.383994,0.574803,0.131737,0.307692,6
0.115044,0.335616,0.08,0.082192,0.098497,0.223881,0.063604,0.270925,0.645669,0.263473,0.415385,6
0.159292,0.376712,0.08,0.082192,0.055092,0.268657,0.14841,0.354626,0.590551,0.095808,0.461538,6
0.221239,0.390411,0.08,0.082192,0.085142,0.61194,0.162544,0.441263,0.535433,0.161677,0.276923,6
0.318584,0.35274,0.1,0.082192,0.101836,0.358209,0.190813,0.463289,0.433071,0.251497,0.384615,6
0.221239,0.184932,0.12,0.082192,0.088481,0.19403,0.063604,0.179883,0.440945,0.11976,0.753846,6
0.283186,0.315068,0.13,0.082192,0.15025,0.238806,0.106007,0.317915,0.393701,0.11976,0.430769,6
0.230088,0.280822,0.14,0.082192,0.086811,0.208955,0.081272,0.232012,0.480315,0.167665,0.569231,6
0.230088,0.260274,0.18,0.082192,0.098497,0.164179,0.088339,0.553598,0.614173,0.233533,0.184615,6
0.238938,0.267123,0.18,0.082192,0.096828,0.164179,0.077739,0.558737,0.614173,0.239521,0.169231,6
0.238938,0.267123,0.18,0.082192,0.096828,0.164179,0.077739,0.558737,0.614173,0.239521,0.169231,6
0.345133,0.318493,0.18,0.082192,0.110184,0.059701,0.084806,0.486784,0.362205,0.08982,0.215385,6
0.39823,0.068493,0.24,0.082192,0.110184,0,0.077739,0.655653,0.527559,0.323353,0.292308,6
0.39823,0.068493,0.24,0.082192,0.110184,0,0.077739,0.655653,0.527559,0.323353,0.292308,6
0.504425,0.10274,0.24,0.082192,0.100167,0.208955,0.095406,0.406021,0.377953,0.197605,0.676923,6
0.309735,0.482877,0.24,0.082192,0.1202,0.059701,0.024735,0.523495,0.496063,0.263473,0.353846,6
0.247788,0.328767,0.26,0.082192,0.118531,0.238806,0.300353,0.447137,0.433071,0.137725,0.215385,6
0.247788,0.328767,0.26,0.082192,0.118531,0.238806,0.300353,0.447137,0.433071,0.137725,0.215385,6
0.247788,0.253425,0.27,0.082192,0.098497,0.19403,0.067138,0.279736,0.480315,0.179641,0.553846,6
0.247788,0.253425,0.27,0.082192,0.098497,0.19403,0.067138,0.279736,0.480315,0.179641,0.553846,6
0.327434,0.335616,0.3,0.082192,0.1202,0.149254,0.155477,0.523495,0.519685,0.167665,0.276923,6
0.265487,0.212329,0.31,0.082192,0.095159,0.179104,0.240283,0.420705,0.409449,0.125749,0.230769,6
0.39823,0.171233,0.32,0.082192,0.086811,0.044776,0.031802,0.417768,0.440945,0.281437,0.430769,6
0.238938,0.273973,0.32,0.082192,0.096828,0.746269,0.226148,0.301762,0.472441,0.293413,0.692308,6
0.300885,0.445205,0.32,0.082192,0.111853,0.223881,0.240283,0.476505,0.417323,0.101796,0.215385,6
0.442478,0.205479,0.35,0.082192,0.118531,0.238806,0.113074,0.451542,0.385827,0.197605,0.415385,6
0.336283,0.150685,0.42,0.082192,0.100167,0.328358,0.106007,0.282673,0.291339,0.269461,0.615385,6
0.548673,0.239726,0.43,0.082192,0.265442,0.38806,0.212014,0.596916,0.338583,0.257485,0.369231,6
0.451327,0.205479,0.46,0.082192,0.103506,0.059701,0.035336,0.471366,0.417323,0.245509,0.6,6
0.238938,0.143836,0.47,0.082192,0.108514,0.059701,0.017668,0.420705,0.464567,0.11976,0.292308,6
0.539823,0.191781,0.48,0.082192,0.188648,0.208955,0.151943,0.582232,0.228346,0.287425,0.2,6
0.389381,0.164384,0.52,0.082192,0.165275,0.059701,0.014134,0.411894,0.448819,0.173653,0.446154,6
0.610619,0.133562,0.54,0.082192,0.1202,0.059701,0.031802,0.633627,0.188976,0.221557,0.123077,6
0.637168,0.178082,0.55,0.082192,0.098497,0.059701,0.045936,0.626285,0.291339,0.173653,0.369231,6
0.654867,0.178082,0.56,0.082192,0.135225,0.074627,0.063604,0.674009,0.314961,0.227545,0.384615,6
0.221239,0.10274,0.6,0.082192,0.103506,0.238806,0.067138,0.592511,0.503937,0.233533,0.338462,6
0.185841,0.027397,0.64,0.082192,0.078464,0.343284,0.162544,0.357562,0.472441,0.227545,0.430769,6
0.60177,0.164384,0.69,0.082192,0.130217,0.074627,0.053004,0.729075,0.338583,0.173653,0.123077,6
0.053097,0.359589,0,0.085616,0.113523,0.208955,0.077739,0.320852,0.818898,0.167665,0.630769,6
0.132743,0.30137,0,0.089041,0.111853,0.074627,0.010601,0.347283,0.669291,0.125749,0.476923,6
0.168142,0.335616,0,0.089041,0.138564,0.701493,0.187279,0.39207,0.685039,0.221557,0.476923,6
0.230088,0.376712,0,0.089041,0.093489,0.134328,0.063604,0.406021,0.535433,0.233533,0.415385,6
0.221239,0.431507,0.01,0.089041,0.078464,0.149254,0.042403,0.17254,0.511811,0.041916,0.676923,6
0.221239,0.431507,0.01,0.089041,0.078464,0.149254,0.042403,0.17254,0.511811,0.041916,0.676923,6
0.238938,0.376712,0.02,0.089041,0.100167,0.447761,0.303887,0.410426,0.456693,0.209581,0.410256,6
0.230088,0.349315,0.03,0.089041,0.113523,0.238806,0.289753,0.54185,0.622047,0.149701,0.215385,6
0.176991,0.273973,0.04,0.089041,0.095159,0.104478,0.031802,0.406021,0.519685,0.179641,0.153846,6
0.371681,0.294521,0.04,0.089041,0.178631,0.19403,0.176678,0.450073,0.370079,0.161677,0.384615,6
0.292035,0.630137,0.05,0.089041,0.1202,0.179104,0.081272,0.428047,0.377953,0.131737,0.230769,6
0.19469,0.239726,0.08,0.089041,0.086811,0.253731,0.113074,0.400881,0.440945,0.191617,0.184615,6
0.176991,0.219178,0.09,0.089041,0.085142,0.119403,0.042403,0.320852,0.535433,0.215569,0.446154,6
0.115044,0.294521,0.1,0.089041,0.083472,0.567164,0.159011,0.370778,0.614173,0.257485,0.430769,6
0.212389,0.294521,0.13,0.089041,0.105175,0.208955,0.102473,0.428047,0.488189,0.155689,0.2,6
0.159292,0.178082,0.14,0.089041,0.043406,0.208955,0.067138,0.372247,0.551181,0.191617,0.415385,6
0.159292,0.164384,0.21,0.089041,0.058431,0.373134,0.14841,0.480176,0.574803,0.263473,0.2,6
0.380531,0.260274,0.21,0.089041,0.126878,0.298507,0.116608,0.502937,0.464567,0.299401,0.415385,6
0.300885,0.226027,0.23,0.089041,0.136895,0.223881,0.081272,0.450073,0.370079,0.095808,0.276923,6
0.141593,0.164384,0.24,0.089041,0.138564,0.268657,0.127208,0.332599,0.653543,0.143713,0.507692,6
0.477876,0.30137,0.24,0.089041,0.111853,0.268657,0.183746,0.662996,0.346457,0.137725,0.261538,6
0.477876,0.30137,0.24,0.089041,0.111853,0.268657,0.183746,0.662996,0.346457,0.137725,0.261538,6
0.20354,0.287671,0.3,0.089041,0.126878,0.119403,0.349823,0.527166,0.401575,0.508982,0.323077,6
0.424779,0.191781,0.31,0.089041,0.130217,0.179104,0.19788,0.479442,0.259843,0.179641,0.323077,6
0.477876,0.321918,0.31,0.089041,0.130217,0.373134,0.19788,0.685022,0.346457,0.179641,0.276923,6
0.336283,0.164384,0.32,0.089041,0.115192,0.462687,0.257951,0.464758,0.440945,0.233533,0.4,6
0.300885,0.246575,0.34,0.089041,0.101836,0.223881,0.067138,0.259178,0.425197,0.197605,0.615385,6
0.353982,0.133562,0.4,0.089041,0.111853,0.029851,0,0.370778,0.417323,0.203593,0.538462,6
0.256637,0.273973,0.4,0.089041,0.080134,0.164179,0.04947,0.342878,0.409449,0.185629,0.523077,6
0.548673,0.191781,0.41,0.089041,0.1202,0.089552,0.038869,0.611601,0.267717,0.203593,0.138462,6
0.292035,0.116438,0.49,0.089041,0.140234,0.298507,0.187279,0.51909,0.448819,0.203593,0.261538,6
0.530973,0.130137,0.49,0.089041,0.085142,0.253731,0.120141,0.552863,0.314961,0.107784,0.215385,6
0.610619,0.130137,0.51,0.089041,0.111853,0.19403,0.077739,0.596916,0.228346,0.359281,0.215385,6
0.159292,0.164384,0.53,0.089041,0.36394,0.268657,0.102473,0.244493,0.496063,0.359281,0.615385,6
0.628319,0.226027,0.63,0.089041,0.101836,0.089552,0.060071,0.709985,0.370079,0.215569,0.384615,6
0.530973,0.246575,0.64,0.089041,0.165275,0.074627,0.04947,0.508811,0.409449,0.197605,0.507692,6
0.123894,0.253425,0,0.09589,0.093489,0.208955,0.095406,0.209251,0.661417,0.155689,0.630769,6
0.221239,0.321918,0.01,0.09589,0.113523,0.38806,0.130742,0.398678,0.535433,0.149701,0.353846,6
0.221239,0.321918,0.01,0.09589,0.113523,0.38806,0.130742,0.398678,0.535433,0.149701,0.353846,6
0.221239,0.328767,0.01,0.09589,0.111853,0.343284,0.109541,0.372247,0.519685,0.167665,0.384615,6
0.230088,0.342466,0.01,0.09589,0.088481,0.104478,0.141343,0.23862,0.456693,0.107784,0.523077,6
0.221239,0.321918,0.02,0.09589,0.116861,0.343284,0.310954,0.541116,0.637795,0.11976,0.2,6
0.221239,0.321918,0.02,0.09589,0.116861,0.343284,0.310954,0.541116,0.637795,0.11976,0.2,6
0.20354,0.424658,0.03,0.09589,0.070117,0.089552,0.035336,0.367841,0.559055,0.179641,0.476923,6
0.20354,0.424658,0.03,0.09589,0.070117,0.089552,0.035336,0.367841,0.559055,0.179641,0.476923,6
0.230088,0.308219,0.05,0.09589,0.115192,0.223881,0.106007,0.408957,0.503937,0.161677,0.292308,6
0.230088,0.308219,0.05,0.09589,0.115192,0.223881,0.106007,0.408957,0.503937,0.161677,0.292308,6
0.159292,0.205479,0.09,0.09589,0.070117,0.492537,0.204947,0.526432,0.527559,0.209581,0.307692,6
0.318584,0.60274,0.09,0.09589,0.088481,0.089552,0.109541,0.497797,0.456693,0.131737,0.092308,6
0.20354,0.253425,0.1,0.09589,0.103506,0.164179,0.084806,0.428047,0.535433,0.149701,0.276923,6
0.150442,0.267123,0.13,0.09589,0.106845,0.41791,0.120141,0.4163,0.535433,0.251497,0.4,6
0.300885,0.407534,0.22,0.09589,0.105175,0.179104,0.265018,0.5,0.393701,0.125749,0.169231,6
0.300885,0.407534,0.22,0.09589,0.105175,0.179104,0.265018,0.5,0.393701,0.125749,0.169231,6
0.292035,0.315068,0.23,0.09589,0.106845,0.328358,0.310954,0.498532,0.370079,0.149701,0.169231,6
0.318584,0.219178,0.24,0.09589,0.085142,0.134328,0.077739,0.444934,0.401575,0.11976,0.276923,6
0.265487,0.260274,0.29,0.09589,0.123539,0.059701,0.028269,0.363436,0.456693,0.173653,0.476923,6
0.424779,0.082192,0.33,0.09589,0.081803,0.761194,0.236749,0.571953,0.574803,0.341317,0.276923,6
0.371681,0.123288,0.38,0.09589,0.080134,0.268657,0.233216,0.393539,0.511811,0.233533,0.523077,6
0.318584,0.136986,0.42,0.09589,0.143573,0.029851,0.010601,0.366373,0.417323,0.131737,0.6,6
0.256637,0.273973,0.42,0.09589,0.125209,0.104478,0.113074,0.523495,0.661417,0.167665,0.323077,6
0.486726,0.130137,0.44,0.09589,0.113523,0.313433,0.141343,0.640969,0.456693,0.203593,0.2,6
0.513274,0.212329,0.5,0.09589,0.093489,0.179104,0.045936,0.435389,0.283465,0.323353,0.461538,6
0.40708,0.212329,0.52,0.09589,0.118531,0.19403,0.060071,0.552863,0.480315,0.167665,0.446154,6
0.486726,0.10274,0.54,0.09589,0.088481,0.089552,0.070671,0.384728,0.338583,0.11976,0.630769,6
0.584071,0.376712,0.55,0.09589,0.1202,0.074627,0.024735,0.729075,0.338583,0.227545,0.169231,6
0.256637,0.178082,0.57,0.09589,0.156928,0.059701,0.021201,0.43906,0.488189,0.131737,0.461538,6
0.256637,0.178082,0.57,0.09589,0.156928,0.059701,0.021201,0.43906,0.488189,0.131737,0.461538,6
0.256637,0.356164,0,0.10274,0.108514,0.253731,0.081272,0.4721,0.456693,0.161677,0.246154,6
0.19469,0.455479,0,0.10274,0.153589,0.19403,0.084806,0.479442,0.614173,0.131737,0.353846,6
0.20354,0.349315,0.01,0.10274,0.106845,0.19403,0.116608,0.37812,0.472441,0.11976,0.369231,6
0.185841,0.431507,0.01,0.10274,0.110184,0.238806,0.091873,0.398678,0.637795,0.167665,0.676923,6
0.176991,0.315068,0.02,0.10274,0.095159,0.268657,0.120141,0.279001,0.503937,0.197605,0.646154,6
0.176991,0.503425,0.02,0.10274,0.083472,0.208955,0.060071,0.455213,0.629921,0.161677,0.4,6
0.283186,0.421233,0.08,0.10274,0.133556,0.134328,0.123675,0.538179,0.393701,0.227545,0.215385,6
0.20354,0.226027,0.11,0.10274,0.051753,0.074627,0.021201,0.254772,0.440945,0.191617,0.461538,6
0.389381,0.465753,0.12,0.10274,0.118531,0.104478,0.077739,0.608664,0.464567,0.191617,0.307692,6
0.115044,0.188356,0.13,0.10274,0.073456,0.19403,0.077739,0.260646,0.692913,0.203593,0.615385,6
0.247788,0.273973,0.13,0.10274,0.110184,0.492537,0.194346,0.382526,0.543307,0.155689,0.369231,6
0.20354,0.191781,0.14,0.10274,0.12187,0.298507,0.120141,0.494126,0.543307,0.179641,0.2,6
0.283186,0.328767,0.14,0.10274,0.123539,0.029851,0.031802,0.545521,0.535433,0.161677,0.369231,6
0.20354,0.35274,0.17,0.10274,0.382304,0.074627,0.042403,0.442731,0.519685,0.155689,0.292308,6
0.274336,0.335616,0.18,0.10274,0.118531,0.074627,0.04947,0.457416,0.433071,0.161677,0.276923,6
0.123894,0.315068,0.2,0.10274,0.105175,0.208955,0.155477,0.337739,0.661417,0.203593,0.630769,6
0.20354,0.164384,0.25,0.10274,0.143573,0.059701,0.035336,0.464758,0.527559,0.161677,0.261538,6
0.238938,0.184932,0.31,0.10274,0.103506,0.119403,0.141343,0.450073,0.527559,0.125749,0.153846,6
0.247788,0.157534,0.33,0.10274,0.093489,0.119403,0.070671,0.339941,0.488189,0.161677,0.538462,6
0.318584,0.157534,0.33,0.10274,0.106845,0.149254,0.144876,0.434655,0.417323,0.287425,0.4,6
0.159292,0.239726,0.4,0.10274,0.098497,0.104478,0.045936,0.457416,0.645669,0.239521,0.338462,6
0.256637,0.130137,0.41,0.10274,0.088481,0.492537,0.190813,0.356094,0.472441,0.311377,0.461538,6
0.504425,0.19863,0.42,0.10274,0.335559,0.074627,0.028269,0.685022,0.354331,0.173653,0.169231,6
0.442478,0.287671,0.42,0.10274,0.115192,0.358209,0.162544,0.508811,0.362205,0.227545,0.461538,6
0.389381,0.191781,0.43,0.10274,0.093489,0.41791,0.141343,0.310573,0.362205,0.161677,0.584615,6
0.504425,0.212329,0.44,0.10274,0.337229,0.059701,0.021201,0.685022,0.354331,0.179641,0.169231,6
0.362832,0.205479,0.45,0.10274,0.100167,0.462687,0.187279,0.447871,0.464567,0.263473,0.553846,6
0.725664,0.493151,0.63,0.10274,0.126878,0.179104,0.102473,0.707048,0.283465,0.161677,0.307692,6
0.495575,0.116438,0.65,0.10274,0.105175,0.074627,0.038869,0.409692,0.377953,0.179641,0.523077,6
0.59292,0.164384,0.66,0.10274,0.185309,0.029851,0.007067,0.466226,0.362205,0.11976,0.538462,6
0.59292,0.164384,0.66,0.10274,0.185309,0.029851,0.007067,0.466226,0.362205,0.11976,0.538462,6
0.19469,0.308219,0,0.109589,0.100167,0.462687,0.204947,0.35536,0.543307,0.137725,0.430769,6
0.318584,0.321918,0,0.109589,0.135225,0.268657,0.183746,0.743759,0.598425,0.191617,0.138462,6
0.221239,0.335616,0.02,0.109589,0.115192,0.238806,0.286219,0.54185,0.582677,0.161677,0.2,6
0.212389,0.390411,0.07,0.109589,0.131886,0.208955,0.053004,0.414831,0.503937,0.161677,0.446154,6
0.212389,0.390411,0.07,0.109589,0.131886,0.208955,0.053004,0.414831,0.503937,0.161677,0.446154,6
0.212389,0.390411,0.07,0.109589,0.131886,0.208955,0.053004,0.414831,0.503937,0.161677,0.446154,6
0.274336,0.30137,0.08,0.109589,0.170284,0.19403,0.141343,0.516153,0.393701,0.197605,0.184615,6
0.283186,0.291096,0.12,0.109589,0.093489,0.149254,0.102473,0.435389,0.472441,0.167665,0.492308,6
0.380531,0.428082,0.18,0.109589,0.108514,0.208955,0.14841,0.537445,0.362205,0.083832,0.2,6
0.132743,0.315068,0.23,0.109589,0.053422,0.223881,0.226148,0.253304,0.566929,0.191617,0.630769,6
0.238938,0.212329,0.24,0.109589,0.110184,0.38806,0.215548,0.470631,0.677165,0.155689,0.415385,6
0.584071,0.369863,0.24,0.109589,0.12187,0.223881,0.166078,0.67768,0.251969,0.233533,0.4,6
0.362832,0.39726,0.24,0.109589,0.357262,0.059701,0.031802,0.662996,0.456693,0.161677,0.092308,6
0.362832,0.287671,0.26,0.109589,0.141903,0.089552,0.088339,0.552863,0.417323,0.161677,0.138462,6
0.362832,0.287671,0.26,0.109589,0.141903,0.089552,0.088339,0.552863,0.417323,0.161677,0.138462,6
0.318584,0.178082,0.32,0.109589,0.113523,0.343284,0.229682,0.45301,0.417323,0.311377,0.4,6
0.389381,0.212329,0.34,0.109589,0.113523,0.373134,0.282686,0.633627,0.503937,0.173653,0.169231,6
0.318584,0.150685,0.38,0.109589,0.113523,0.164179,0.180212,0.567548,0.440945,0.083832,0.092308,6
0.141593,0.219178,0.39,0.109589,0.108514,0.074627,0.028269,0.402349,0.606299,0.215569,0.4,6
0.318584,0.054795,0.43,0.109589,0.106845,0.447761,0.159011,0.488253,0.622047,0.287425,0.307692,6
0.460177,0.219178,0.47,0.109589,0.085142,0.119403,0.077739,0.589574,0.393701,0.191617,0.369231,6
0.530973,0.130137,0.49,0.109589,0.09182,0.074627,0.053004,0.633627,0.409449,0.317365,0.353846,6
0.212389,0.178082,0.49,0.109589,0.141903,0.477612,0.279152,0.450073,0.511811,0.263473,0.461538,6
0.707965,0.184932,0.49,0.109589,0.113523,0.104478,0.04947,0.670338,0.259843,0.293413,0.292308,6
0.39823,0.462329,0,0.116438,0.140234,0.149254,0.070671,0.685022,0.480315,0.299401,0.153846,6
0.256637,0.308219,0.02,0.116438,0.108514,0.149254,0.102473,0.403818,0.488189,0.173653,0.369231,6
0.256637,0.308219,0.02,0.116438,0.108514,0.149254,0.102473,0.403818,0.488189,0.173653,0.369231,6
0.256637,0.280822,0.06,0.116438,0.123539,0.283582,0.134276,0.4721,0.503937,0.155689,0.353846,6
0.256637,0.253425,0.2,0.116438,0.534224,0.104478,0.028269,0.494126,0.370079,0.341317,0.323077,6
0.274336,0.212329,0.25,0.116438,0.101836,0.41791,0.201413,0.446402,0.496063,0.149701,0.323077,6
0.353982,0.226027,0.31,0.116438,0.123539,0.298507,0.155477,0.596916,0.496063,0.347305,0.230769,6
0.300885,0.260274,0.39,0.116438,0.116861,0.164179,0.141343,0.618943,0.543307,0.173653,0.353846,6
0.415929,0.184932,0.4,0.116438,0.101836,0.134328,0.070671,0.611601,0.472441,0.251497,0.276923,6
0.247788,0.171233,0.43,0.116438,0.116861,0.253731,0.268551,0.514684,0.464567,0.209581,0.2,6
0.371681,0.232877,0.45,0.116438,0.088481,0.089552,0.042403,0.339941,0.456693,0.275449,0.861538,6
0.530973,0.260274,0.45,0.116438,0.178631,0.492537,0.219081,0.514684,0.385827,0.233533,0.384615,6
0.690265,0.157534,0.49,0.116438,0.111853,0.38806,0.222615,0.685022,0.299213,0.251497,0.307692,6
0.460177,0.260274,0.49,0.116438,0.397329,0.059701,0.04947,0.655653,0.448819,0.275449,0.353846,6
0.646018,0.308219,0.5,0.116438,0.116861,0.074627,0.091873,0.773128,0.299213,0.269461,0.353846,6
0.672566,0.246575,0.54,0.116438,0.12187,0.268657,0.204947,0.729075,0.283465,0.167665,0.323077,6
0.699115,0.171233,0.55,0.116438,0.118531,0.358209,0.219081,0.692364,0.322835,0.293413,0.307692,6
0.610619,0.321918,0.59,0.116438,0.125209,0.179104,0.151943,0.640969,0.346457,0.191617,0.4,6
0.265487,0.157534,0.6,0.116438,0.101836,0.328358,0.134276,0.476505,0.503937,0.275449,0.415385,6
